Customer ID,Age,Gender,Item Purchase,Category,Location,Size,Color,Review Rate,Subscription,Shipping Type,Discount,Payment,Frequency of Purchase
871,18,Male,Watch,Accessories,Islamabad,M,Black,3,No,Standard,No,Card,Weekly
872,32,Male,Headphones,Accessories,Islamabad,S,White,1,Yes,Express,No,Cash,Monthly
873,40,Female,Headphones,Electronics,Islamabad,XL,Blue,4,Yes,Express,Yes,Cash,Monthly
874,29,Female,Shoes,Accessories,Islamabad,XL,Red,5,Yes,Standard,Yes,Cash,Yearly
875,32,Female,Bag,Clothing,Rawalpindi,S,Green,1,No,Express,No,Cash,Yearly
876,38,Female,Watch,Clothing,Faisalabad,L,Green,1,Yes,Standard,No,Cash,Monthly
877,47,Female,Shirt,Clothing,Karachi,M,Red,4,Yes,Standard,No,Cash,Monthly
878,32,Female,Phone,Electronics,Karachi,XL,Black,3,No,Express,Yes,Online,Weekly
879,47,Male,Shoes,Electronics,Karachi,S,Blue,5,Yes,Standard,Yes,Cash,Weekly
880,56,Male,Headphones,Clothing,Lahore,XL,Blue,5,No,Standard,No,Card,Yearly
881,48,Female,Bag,Clothing,Rawalpindi,XL,Black,5,Yes,Express,Yes,Online,Yearly
882,38,Male,Phone,Electronics,Rawalpindi,S,Blue,3,Yes,Standard,No,Cash,Yearly
883,53,Male,Watch,Electronics,Karachi,L,Black,1,Yes,Express,Yes,Cash,Monthly
884,40,Male,Shirt,Clothing,Karachi,L,Red,4,Yes,Express,Yes,Card,Weekly
885,50,Female,Shirt,Clothing,Faisalabad,XL,White,2,Yes,Standard,No,Cash,Weekly
886,45,Female,Phone,Electronics,Islamabad,S,White,4,Yes,Express,Yes,Online,Weekly
887,32,Female,Phone,Clothing,Faisalabad,S,Blue,3,Yes,Express,No,Cash,Weekly
888,58,Female,Headphones,Clothing,Islamabad,XL,Green,2,Yes,Standard,No,Online,Monthly
889,42,Female,Phone,Accessories,Islamabad,L,White,2,Yes,Express,No,Cash,Monthly
890,21,Female,Headphones,Electronics,Rawalpindi,S,Blue,1,Yes,Express,Yes,Online,Yearly
891,30,Female,Headphones,Clothing,Islamabad,M,White,1,No,Standard,No,Cash,Monthly
892,54,Male,Watch,Clothing,Lahore,XL,Red,5,No,Standard,No,Online,Weekly
893,40,Female,Phone,Clothing,Karachi,M,White,5,Yes,Express,Yes,Card,Monthly
894,57,Male,Shoes,Accessories,Lahore,L,White,1,No,Standard,No,Card,Yearly
895,40,Male,Watch,Accessories,Lahore,L,Red,4,No,Standard,No,Online,Yearly
896,52,Male,Headphones,Accessories,Faisalabad,S,Blue,3,No,Express,Yes,Online,Monthly
897,27,Female,Bag,Accessories,Faisalabad,XL,Green,5,No,Standard,Yes,Card,Weekly
898,47,Male,Shoes,Clothing,Lahore,M,Blue,3,No,Express,Yes,Online,Yearly
899,21,Male,Headphones,Electronics,Karachi,L,Black,5,No,Standard,No,Card,Monthly
900,39,Male,Shoes,Clothing,Islamabad,S,Black,1,No,Standard,No,Cash,Weekly
901,27,Female,Laptop,Accessories,Rawalpindi,XL,Red,2,Yes,Express,No,Online,Yearly
902,38,Female,Shirt,Clothing,Rawalpindi,XL,Black,2,No,Standard,No,Card,Weekly
903,29,Female,Shoes,Accessories,Lahore,M,Blue,1,No,Express,No,Online,Monthly
904,51,Male,Shirt,Accessories,Lahore,L,Green,1,No,Standard,Yes,Online,Monthly
905,33,Male,Phone,Electronics,Karachi,L,Red,2,Yes,Express,Yes,Card,Yearly
906,35,Female,Watch,Electronics,Karachi,M,Black,5,Yes,Standard,Yes,Online,Monthly
907,34,Female,Shirt,Clothing,Faisalabad,S,White,1,Yes,Express,Yes,Online,Weekly
908,43,Male,Laptop,Electronics,Karachi,S,Red,3,No,Standard,No,Online,Weekly
909,60,Male,Shoes,Electronics,Karachi,M,Green,3,No,Standard,No,Cash,Weekly
910,31,Male,Watch,Electronics,Islamabad,XL,White,2,No,Express,Yes,Card,Monthly
911,34,Female,Phone,Electronics,Karachi,S,Black,5,Yes,Standard,No,Cash,Monthly
912,23,Male,Bag,Electronics,Lahore,S,Blue,3,Yes,Express,Yes,Card,Weekly
913,24,Male,Laptop,Accessories,Faisalabad,M,White,4,No,Express,Yes,Card,Weekly
914,24,Female,Shoes,Accessories,Faisalabad,M,White,2,No,Express,Yes,Card,Monthly
915,34,Male,Watch,Accessories,Karachi,L,Green,5,No,Express,No,Online,Monthly
916,24,Male,Shoes,Clothing,Karachi,L,Blue,1,No,Standard,Yes,Cash,Monthly
917,21,Male,Shirt,Accessories,Islamabad,M,Black,2,No,Express,Yes,Card,Yearly
918,56,Male,Watch,Accessories,Faisalabad,M,White,5,Yes,Express,Yes,Card,Monthly
919,57,Male,Laptop,Electronics,Islamabad,L,Red,4,No,Standard,No,Card,Yearly
920,37,Male,Shirt,Electronics,Karachi,M,Blue,5,Yes,Standard,Yes,Card,Weekly
921,42,Male,Bag,Clothing,Rawalpindi,XL,Blue,4,No,Standard,Yes,Card,Yearly
922,39,Female,Headphones,Electronics,Islamabad,XL,Green,4,Yes,Express,No,Cash,Yearly
923,40,Female,Shirt,Electronics,Islamabad,L,Blue,2,Yes,Express,No,Online,Weekly
924,34,Female,Phone,Accessories,Islamabad,L,Black,4,Yes,Standard,No,Cash,Monthly
925,24,Male,Watch,Electronics,Faisalabad,L,Black,2,Yes,Express,No,Card,Monthly
926,53,Female,Laptop,Clothing,Karachi,L,Blue,5,No,Standard,Yes,Card,Weekly
927,47,Male,Shirt,Clothing,Lahore,L,Red,5,No,Express,No,Online,Yearly
928,38,Male,Laptop,Clothing,Islamabad,M,Black,5,Yes,Express,Yes,Cash,Yearly
929,34,Male,Bag,Clothing,Rawalpindi,M,Blue,4,Yes,Standard,Yes,Online,Monthly
930,37,Female,Headphones,Accessories,Lahore,S,Red,1,Yes,Express,Yes,Online,Monthly
931,50,Female,Shirt,Accessories,Faisalabad,M,White,5,No,Standard,Yes,Card,Monthly
932,55,Female,Shirt,Electronics,Islamabad,M,Black,1,No,Standard,Yes,Cash,Monthly
933,55,Male,Headphones,Accessories,Rawalpindi,M,Black,4,Yes,Standard,Yes,Card,Weekly
934,33,Female,Phone,Electronics,Islamabad,M,Red,2,Yes,Express,Yes,Cash,Yearly
935,56,Male,Phone,Clothing,Rawalpindi,L,White,4,Yes,Standard,No,Card,Weekly
936,41,Female,Laptop,Clothing,Islamabad,S,Black,1,No,Express,No,Online,Yearly
937,50,Female,Shirt,Electronics,Islamabad,XL,Red,3,No,Standard,No,Online,Yearly
938,44,Female,Headphones,Electronics,Rawalpindi,S,White,2,No,Express,No,Cash,Weekly
939,39,Female,Bag,Accessories,Rawalpindi,S,White,5,Yes,Standard,No,Cash,Monthly
940,25,Female,Bag,Accessories,Islamabad,M,Green,5,No,Express,Yes,Card,Yearly
941,24,Female,Headphones,Electronics,Rawalpindi,L,Black,3,No,Standard,No,Card,Monthly
942,29,Female,Watch,Clothing,Lahore,XL,Black,1,No,Standard,Yes,Online,Weekly
943,40,Female,Laptop,Clothing,Karachi,XL,White,4,Yes,Standard,No,Cash,Yearly
944,45,Female,Shoes,Electronics,Faisalabad,L,Green,3,Yes,Express,Yes,Online,Weekly
945,19,Female,Bag,Clothing,Islamabad,XL,Black,2,Yes,Standard,Yes,Cash,Monthly
946,43,Female,Shoes,Accessories,Islamabad,L,Black,4,Yes,Express,Yes,Card,Monthly
947,58,Male,Bag,Electronics,Lahore,M,Black,4,No,Standard,No,Cash,Yearly
948,50,Female,Phone,Clothing,Karachi,XL,Black,5,No,Standard,Yes,Cash,Yearly
949,25,Male,Laptop,Accessories,Karachi,XL,Black,1,No,Express,No,Cash,Monthly
950,56,Female,Watch,Accessories,Islamabad,S,Green,3,Yes,Express,Yes,Card,Yearly
951,42,Male,Shoes,Clothing,Karachi,S,Red,4,Yes,Express,Yes,Card,Monthly
952,43,Male,Watch,Accessories,Faisalabad,M,Blue,5,Yes,Express,Yes,Cash,Monthly
953,36,Male,Watch,Clothing,Karachi,S,Red,5,No,Standard,Yes,Online,Monthly
954,29,Male,Phone,Clothing,Faisalabad,S,Green,2,Yes,Express,No,Card,Monthly
955,20,Female,Shoes,Clothing,Islamabad,L,Red,3,Yes,Standard,No,Card,Monthly
956,54,Male,Headphones,Electronics,Islamabad,XL,Blue,5,Yes,Standard,No,Cash,Weekly
957,32,Male,Shirt,Accessories,Faisalabad,S,Red,5,Yes,Standard,Yes,Cash,Weekly
958,34,Female,Laptop,Electronics,Rawalpindi,S,Blue,5,No,Express,No,Online,Weekly
959,49,Female,Shirt,Electronics,Rawalpindi,M,Blue,3,No,Standard,Yes,Cash,Yearly
960,30,Female,Bag,Clothing,Lahore,L,Red,1,No,Standard,Yes,Cash,Monthly
961,32,Male,Laptop,Electronics,Karachi,S,Red,3,No,Standard,Yes,Online,Monthly
962,53,Female,Shirt,Electronics,Lahore,L,Blue,2,Yes,Standard,Yes,Online,Monthly
963,35,Female,Laptop,Accessories,Islamabad,S,Blue,2,No,Standard,Yes,Cash,Weekly
964,21,Male,Shirt,Accessories,Lahore,S,Blue,5,No,Standard,No,Online,Yearly
965,35,Female,Shirt,Accessories,Islamabad,M,Blue,4,No,Standard,No,Online,Weekly
966,40,Female,Laptop,Clothing,Faisalabad,M,Blue,5,No,Standard,Yes,Card,Monthly
967,52,Male,Phone,Accessories,Rawalpindi,XL,Black,3,Yes,Express,No,Card,Yearly
968,39,Female,Laptop,Clothing,Islamabad,S,White,5,Yes,Standard,No,Cash,Monthly
969,35,Female,Shoes,Accessories,Rawalpindi,XL,Blue,2,No,Express,No,Cash,Monthly
970,57,Male,Shirt,Electronics,Lahore,M,Black,2,Yes,Standard,Yes,Card,Weekly
971,33,Female,Headphones,Accessories,Islamabad,S,Red,5,No,Express,No,Cash,Weekly
972,25,Female,Shoes,Accessories,Islamabad,L,White,4,Yes,Standard,Yes,Cash,Monthly
973,51,Female,Shirt,Accessories,Karachi,S,White,3,No,Express,No,Cash,Monthly
974,40,Female,Watch,Accessories,Karachi,L,White,4,No,Standard,Yes,Online,Yearly
975,28,Female,Phone,Accessories,Faisalabad,L,Green,2,No,Express,Yes,Online,Monthly
976,19,Female,Laptop,Clothing,Islamabad,XL,Green,2,No,Standard,Yes,Online,Weekly
977,56,Male,Headphones,Clothing,Karachi,M,Green,4,No,Standard,No,Online,Monthly
978,23,Male,Watch,Accessories,Faisalabad,L,Green,4,No,Express,No,Card,Weekly
979,60,Male,Laptop,Accessories,Rawalpindi,XL,White,2,Yes,Standard,No,Card,Yearly
980,45,Female,Watch,Accessories,Karachi,XL,Blue,1,No,Express,Yes,Card,Weekly
981,44,Female,Watch,Accessories,Rawalpindi,M,Black,3,Yes,Standard,Yes,Online,Monthly
982,59,Male,Watch,Electronics,Faisalabad,M,Blue,2,Yes,Standard,No,Card,Monthly
983,53,Female,Headphones,Clothing,Karachi,S,Blue,3,Yes,Standard,No,Cash,Yearly
984,58,Female,Shirt,Electronics,Rawalpindi,L,Blue,4,No,Express,No,Card,Monthly
985,20,Male,Shirt,Clothing,Karachi,XL,Red,3,No,Express,Yes,Online,Weekly
986,34,Male,Watch,Clothing,Islamabad,L,Red,1,No,Standard,No,Cash,Monthly
987,30,Male,Shoes,Electronics,Karachi,S,Black,5,Yes,Express,No,Cash,Weekly
988,23,Female,Phone,Accessories,Rawalpindi,S,Blue,1,Yes,Standard,Yes,Cash,Weekly
989,51,Male,Bag,Clothing,Islamabad,S,Blue,4,No,Standard,No,Card,Monthly
990,33,Male,Shoes,Electronics,Karachi,L,Blue,3,Yes,Express,Yes,Online,Yearly
991,20,Male,Laptop,Electronics,Islamabad,M,Blue,5,No,Standard,No,Card,Weekly
992,18,Male,Shoes,Electronics,Rawalpindi,L,Green,4,No,Standard,Yes,Online,Weekly
993,58,Male,Laptop,Electronics,Rawalpindi,M,White,3,Yes,Express,No,Cash,Weekly
994,60,Female,Laptop,Clothing,Rawalpindi,L,Red,5,No,Standard,Yes,Cash,Yearly
995,51,Male,Laptop,Electronics,Rawalpindi,M,Black,1,Yes,Express,No,Cash,Yearly
996,51,Male,Headphones,Accessories,Rawalpindi,XL,Green,3,Yes,Standard,No,Cash,Yearly
997,52,Female,Shoes,Electronics,Lahore,L,Black,4,No,Express,No,Cash,Yearly
998,49,Female,Headphones,Clothing,Rawalpindi,M,White,5,Yes,Express,Yes,Card,Weekly
999,27,Male,Shirt,Clothing,Faisalabad,XL,White,1,No,Standard,No,Online,Monthly
1000,35,Male,Phone,Accessories,Islamabad,L,Blue,1,Yes,Standard,Yes,Cash,Yearly
